prompt_injection_score,unverified_refund_ratio,merchant_dispute_anomaly,amount_deviation,channel_risk,device_risk,is_fraud,variant_id
0.3466184494481538,0.14633306572998048,0.3485466028203543,0.5110615048632949,0.12140609565701736,0.22444901160919484,0,LEGIT
0.07245803437599747,0.0837328121685288,0.16670318939790296,0.36803904540269583,0.21149493317224213,0.04591176365580815,0,LEGIT
0.1325810336540305,0.20161186164839162,0.09901283645940148,0.14857673433712135,0.06266127398171883,0.046503443484771624,0,LEGIT
0.4438395749454168,0.2743898834704639,0.004436054128994816,0.2049093939509044,0.26850384249921366,0.18734767232422,0,LEGIT
0.6931951378539396,0.8271242885025947,0.5467491471911747,0.8866311346010254,0.6677553026997578,0.6609951224506725,1,MRF-V1
0.09254063198041539,0.2318448494671332,0.16841762936609228,0.33977538250708267,0.37077553657144474,0.17663097812174008,0,LEGIT
0.36266367880245576,0.4246774845268266,0.31210733855592804,0.4975215206799736,0.4699642270737528,0.11072396824327088,0,LEGIT
0.021910337080124884,0.009672769799207564,0.2478910282682106,0.21553225838922865,0.6635069056949204,0.4321717052525451,0,LEGIT
0.006830874641153337,0.27179093887803596,0.37596150916311666,0.0513299752359938,0.04037819779448581,0.30522860239115257,0,LEGIT
0.016632955233554625,0.14098859408278536,0.1434309896776965,0.23529656953904604,0.12344832120732956,0.20977214383348572,0,LEGIT
0.023276503103985005,0.30801325598184837,0.29521867846220795,0.1726132297306511,0.015522478441543721,0.3171138174041812,0,LEGIT
0.2391534372797855,0.7315998887716251,0.6680835760211564,0.04140329120854182,0.11539051021696638,0.0656849566397946,0,LEGIT
0.024520558439728442,0.015497670306546191,0.3140512504821001,0.491667923135509,0.310291641245937,0.41395420727359133,0,LEGIT
0.1108392350153758,0.13103549625042674,0.10165303808862307,0.14124074039683457,0.160891029934306,0.3481439780749331,0,LEGIT
0.10943143448524754,0.1415419326788647,0.45701758578165125,0.09254109136004841,0.574175800549479,0.3202600975675847,0,LEGIT
0.34927756009726024,0.17080106227643535,0.1701189586283132,0.28868802396788484,0.4654018205375115,0.08395585628836955,0,LEGIT
0.858254473307113,0.6360604665266238,0.5816836911644104,0.5953851452292427,0.6201410233999427,0.3715478924492569,1,MRF-V1
0.20723131837728345,0.01233723506895012,0.14676017009845124,0.37754731526171037,0.07341679021823141,0.39571546349105496,0,LEGIT
0.06610607917019694,0.34570631971334054,0.3099085798655012,0.31339004395042636,0.06275625965481335,0.32976625976660245,0,LEGIT
0.022623287283997665,0.09600870908754905,0.010786048265947867,0.2084078581172495,0.48700084817689815,0.1058836745266747,0,LEGIT
0.3190879570759189,0.09432425796723568,0.06683074724051168,0.21004206956855173,0.07698439713841401,0.2323626348266803,0,LEGIT
0.0864375284933735,0.38108662556983025,0.06286178789649191,0.23145967128823935,0.24050868809669562,0.4745521242767377,0,LEGIT
0.6130486873442484,0.847205647305948,0.534248745885573,0.4125122558410314,0.7552697337551092,0.48417085775880453,1,MRF-V1
0.015572938641378762,0.10061969020238974,0.14144298272715616,0.05823037302515666,0.14504308300341706,0.25541902588847587,0,LEGIT
0.02592104241410486,0.16165988968923484,0.08934060096887116,0.31810158331479205,0.15168046084008258,0.20378903542972057,0,LEGIT
0.224392493587836,0.07030636262642094,0.07909310909751512,0.22165820198743746,0.2820432587984078,0.1655381777484212,0,LEGIT
0.055867873076792106,0.25372281128175483,0.29219138122044697,0.35616944966991143,0.2594341969853166,0.37128925603768587,0,LEGIT
0.047524208494574456,0.5423348024074486,0.8230729197766957,0.753376828997267,0.5915071086242762,0.49512730578701203,1,MRF-V2
0.17969422043389635,0.2647711620228524,0.505210160296747,0.15391971680442787,0.04952680045851688,0.25624085282252734,0,LEGIT
0.06725877150387582,0.13817759853331754,0.009141208910941221,0.4534962743398508,0.0894999925840072,0.15139219397581907,0,LEGIT
0.18588115992061588,0.36989504812128293,0.8295888024777863,0.7406831488191808,0.7062072247229005,0.8790646180285859,1,MRF-V2
0.25735184522267107,0.12180071680134485,0.009245444393307461,0.22977163950383864,0.09938105914325877,0.014024770236279472,0,LEGIT
0.17035138489576163,0.32043907090942625,0.8006534077390671,0.6347324317506394,0.40530297523806064,0.4390693531660697,1,MRF-V2
0.04747336650142663,0.08584356150004918,0.18918596027553095,0.10855288762262007,0.3057742639141756,0.13827989075011,0,LEGIT
0.25270184419433,0.20380868040110253,0.06396943136775039,0.481870513035826,0.054630072589580296,0.07932223586095861,0,LEGIT
0.323439865783437,0.04215456125606462,0.34465577427516947,0.24871269997901013,0.40536475086675355,0.057706938539949106,0,LEGIT
0.2500240860558828,0.08795311113053673,0.08631275085416766,0.19733611197967368,0.6502860738325253,0.23449494430420562,0,LEGIT
0.09656407705297797,0.08767711239527286,0.38625238225421626,0.17597396140837465,0.4963689836143432,0.21557835285571103,0,LEGIT
0.10355761757205821,0.21342079340173245,0.251759012635977,0.3006419275611163,0.15705162549387142,0.36047805606115174,0,LEGIT
0.2026238204750877,0.8189719666339975,0.4025106927758923,0.5427682193834894,0.8179064151410227,0.6371682608258336,1,MRF-V2
0.13999959149698485,0.13434914755415306,0.15461058097626165,0.15800248942906842,0.15234837658097847,0.03327413792462958,0,LEGIT
0.12158184784570854,0.18194675429427112,0.09573327863462701,0.273678840882771,0.24109708897142773,0.017668974914381665,0,LEGIT
0.0754135731511942,0.2490964277791055,0.5081600687318784,0.22616900515735489,0.2878563360727168,0.2483347035533784,0,LEGIT
0.7431705307162922,0.9109494418143913,0.7445265314351744,0.7599055424957054,0.798286794210887,0.7447569362092743,1,MRF-V1
0.24679422842209445,0.172933060816004,0.09808662359625038,0.16923030972403885,0.3974720549860716,0.1446476819189457,0,LEGIT
0.5275399186472853,0.3608187187120575,0.8459562977140918,0.7653976511839689,0.7256863826014252,0.583432078202985,1,MRF-V2
0.17408507091871406,0.09173600432822193,0.5731605868199,0.5772037432143715,0.008419750499434282,0.045872670076333597,0,LEGIT
0.09685633520744052,0.2991144843331872,0.10495269551348223,0.3996998473937963,0.29793761665244173,0.4654579635782444,0,LEGIT
0.13508516798715842,0.20230903966937958,0.06714682521775707,0.09039579635532387,0.5966339786658519,0.0161251606954406,0,LEGIT
0.07965495701679128,0.379850819726992,0.045846671787989686,0.25443373645266165,0.0810532152633508,0.02212092337388374,0,LEGIT
0.116998458544776,0.18711073148608365,0.026215918438359003,0.5088904892959203,0.0010071810093917985,0.16632989775906296,0,LEGIT
0.09864374566408361,0.23082742933370573,0.2101690060078571,0.12522264320775797,0.02955729584457435,0.24150734275624627,0,LEGIT
0.5648536993641722,0.07723160057350993,0.06284360945503055,0.1959578656898768,0.11886669058847578,0.09408711191320385,0,LEGIT
0.19818941537748475,0.14880254221882624,0.06210086818452482,0.06255461273119516,0.09672777484358813,0.46967628605237854,0,LEGIT
0.3708105052079697,0.5527682657235126,0.7080173633960405,0.5020096680285551,0.6716572397892718,0.7184358334043671,1,MRF-V2
0.02267046117892583,0.07229430751445903,0.10103528858176972,0.15299497115924218,0.08538992285443818,0.11879338366423199,0,LEGIT
0.18359985366429743,0.14481912217300769,0.32049842438745385,0.3191332977073006,0.010492860544753747,0.25690210369206995,0,LEGIT
0.13357529507784902,0.35028441025126045,0.20875968065616052,0.0899835032716136,0.2393513910652368,0.054136687898609044,0,LEGIT
0.029136351574901614,0.08550420809509819,0.4989747594465002,0.3345359469694324,0.43818926309769246,0.47949534383519254,0,LEGIT
0.3239871496000135,0.1553328876536832,0.17350000759567652,0.19090216746055053,0.4311722809464984,0.022811794543424364,0,LEGIT
0.315998507822131,0.4045200442599696,0.3437524474967391,0.3712416345680163,0.39600047152911255,0.3518061781116101,0,LEGIT
0.13683230023194193,0.11954547406703006,0.2546138670471721,0.1770595526307427,0.10382478903247563,0.06447046124287371,0,LEGIT
0.09033152427805853,0.1968840711270931,0.07197613618402791,0.5216390246374698,0.057528647597983054,0.3767838328768807,0,LEGIT
0.049553932828631825,0.6324961700202066,0.6342827476024608,0.16039668843208235,0.7234402085539885,0.14520872836372561,0,LEGIT
0.10489596094987687,0.2683244868987548,0.28089357973383866,0.26045658792101645,0.02854166215251582,0.09953133255620879,0,LEGIT
0.27363667641503997,0.09567354465031523,0.2906300929414802,0.30558720778509835,0.15782915764540095,0.08298535672573652,0,LEGIT
0.19427737361937159,0.3082527120405941,0.22042186298628696,0.16215015926948062,0.13284138633421677,0.623454740868267,0,LEGIT
0.02724968193331949,0.2243270723525177,0.1752726349519246,0.08775605010154644,0.5410897464433178,0.44009596390563366,0,LEGIT
0.17502050409522474,0.08072008862671255,0.21206925610023855,0.29669249592674873,0.2898269606353338,0.13342037685094016,0,LEGIT
0.0230379691913845,0.09075380554017033,0.45457298304009147,0.2615261587884418,0.3912118320260387,0.09994077102001478,0,LEGIT
0.242211000262136,0.019129619442897827,0.09837883069258867,0.19957246423812816,0.1216386505525565,0.1523568059908349,0,LEGIT
0.5500506634264496,0.814205713118457,0.35068971922413,0.28795081878951834,0.6056660386153057,0.7772879935656952,1,MRF-V1
0.09111961455062219,0.23653922602828145,0.01838859039963006,0.6108937756454607,0.06484904002804144,0.05751109399850655,0,LEGIT
0.5751282487912045,0.4173234258776465,0.6983299411684578,0.8664451973125046,0.6244877746873156,0.6358893540521385,1,MRF-V2
0.7592270566233934,0.8605815182240253,0.644805685677542,0.7696159079648709,0.913277496087761,0.7188896108765754,1,MRF-V1
0.12709177861806298,0.631112300046313,0.6195934615173394,0.2333492483817666,0.17100813697571482,0.04168209443971479,0,LEGIT
0.12189433219563257,0.21820900356149492,0.3146869379703951,0.18263912452470538,0.11476940024538337,0.1988873126635368,0,LEGIT
0.06453882329799379,0.2274021168474633,0.16306708964608888,0.19632918566156826,0.4696406037038877,0.1992271331571971,0,LEGIT
0.07628639037076757,0.2070070526278046,0.2693523619648054,0.35048172437645914,0.4930040320457376,0.3510733932193791,0,LEGIT
0.23110724302330365,0.41391509531700166,0.6123180142814575,0.8505650759316198,0.7030642454501148,0.7379640013017261,1,MRF-V2
0.0776925586000197,0.11442185956609628,0.5279076405949388,0.18461767472590027,0.1335736569105489,0.10374762339601706,0,LEGIT
0.15503089010198973,0.03427160301162735,0.2611153810737855,0.6336416539354565,0.5202577685086517,0.2654562613250981,0,LEGIT
0.1371619925952571,0.4493537278359622,0.031575373345404084,0.24441597580957702,0.3940661153838846,0.2585230285944343,0,LEGIT
0.2465863612686093,0.118548765822335,0.1851862247122812,0.20009679244383594,0.042373039789204356,0.18565734786643093,0,LEGIT
0.12923094872320717,0.15699098055531244,0.18813014497014383,0.2604433938776233,0.08377802099215727,0.077691738863113,0,LEGIT
0.34380904071924884,0.04851664194341184,0.14540297242855463,0.6213676422950896,0.33304915676675456,0.6789399752045765,0,LEGIT
0.16235999517724134,0.41767402273300086,0.41107213701715284,0.2319261607316258,0.006893445153413811,0.25399061882220747,0,LEGIT
0.05530018419502844,0.7853856626098747,0.542178695201466,0.0486324689829428,0.05131832905091356,0.14515074841051578,0,LEGIT
0.23684855899166912,0.12896793481863497,0.16498342841431735,0.24463292094855843,0.20835605316097022,0.12100486951292716,0,LEGIT
0.31766983147345557,0.19872759163925724,0.3351250836264238,0.06594498677198549,0.1728364306821556,0.033602840419145054,0,LEGIT
0.8959996315339237,0.7893533912478672,0.5165034108775297,0.7410637252953199,0.9726517595399737,0.9013457624028366,1,MRF-V1
0.039960300052640035,0.12764317728900038,0.04413274297053344,0.19511161525606405,0.5046483386929216,0.10530985431308555,0,LEGIT
0.24469775062336357,0.8536591593925975,0.7849104064127922,0.7540121810974015,0.507346344863341,0.4540307661423969,1,MRF-V2
0.5571191494763654,0.022894435195948474,0.395316412607958,0.31983020385568867,0.06657905682609906,0.4024265665383282,0,LEGIT
0.21341451246565185,0.3632184157415342,0.8883891892601851,0.4918797131863266,0.26338447775977,0.725338747355324,1,MRF-V2
0.1338598716171338,0.24837892477673784,0.11325707481428655,0.6205597885698851,0.0070658493693200155,0.34599865757013315,0,LEGIT
0.13268152274089087,0.30844118287272,0.37087134099623636,0.3003004611555747,0.4273063445570015,0.05018477131666418,0,LEGIT
0.32683992334215767,0.0827550902385565,0.06117278516987993,0.06317475945267816,0.13224877221890916,0.09662907595522394,0,LEGIT
0.020011706732118745,0.1816208107250435,0.5375685429951764,0.2908317767918585,0.4785631266441953,0.4340006527165894,0,LEGIT
0.21072758113399204,0.17423256671430418,0.13905259804129186,0.08466280279905958,0.07022312045136361,0.14791898192752986,0,LEGIT
0.4558543317002249,0.10863933767662053,0.20496542648312183,0.38015161235708167,0.45684944162772645,0.10339144933931739,0,LEGIT
0.955374802661002,0.8960137559980877,0.36434351718089114,0.7615601755821882,0.9096582092366433,0.9340624805979199,1,MRF-V1
0.0780821030855158,0.07222385851380375,0.07185685930113757,0.2943912062146792,0.12561891999536132,0.25079220176361455,0,LEGIT
0.14425694609767004,0.3867671929680397,0.10293322436337582,0.14748876626598834,0.48017854343583705,0.5698236620262678,0,LEGIT
0.06934994894900247,0.08494909506729627,0.14527003414873974,0.40747579650524796,0.144553407388983,0.09275326655521764,0,LEGIT
0.014196123245288683,0.45952415524474965,0.29382606048912385,0.3081970891137811,0.2714867806711435,0.3795045901536248,0,LEGIT
0.06477214780365949,0.22315658879112724,0.09858597715181047,0.1981564052624849,0.1907736727515936,0.1531510132911715,0,LEGIT
0.018971626767964954,0.10598714251199899,0.35251697460477494,0.42052289543486177,0.1635866696437941,0.06303172131051936,0,LEGIT
0.34784321966157195,0.08443098295196975,0.27615258417899335,0.20799689480217567,0.24565357685033853,0.46731597203510067,0,LEGIT
0.3064221528916036,0.3205610257092247,0.21250637059217695,0.6558051550368054,0.12222838539848471,0.48050096840375683,0,LEGIT
0.13050307450147766,0.35135075915869657,0.11635307102422798,0.16677921636738294,0.03575109513646308,0.04392664575477721,0,LEGIT
0.2752664737906658,0.30554787363135316,0.5841535838022295,0.34741166841354004,0.1646411583273667,0.033221466616052776,0,LEGIT
0.45963467507201483,0.06723549066411656,0.009616939330026882,0.36453816605152717,0.2282106732653105,0.028733730407374737,0,LEGIT
0.7667357701957913,0.8223124284966166,0.4810466799540924,0.8830953334349105,0.6321725079981466,0.8538872708469791,1,MRF-V1
0.09262802659974774,0.35745183428484134,0.1718168892141905,0.6955064368314622,0.1871783121151441,0.3308453773136642,0,LEGIT
0.15862023960258087,0.03673500456541736,0.26370298415334775,0.19453190374030443,0.28428280665353695,0.2483778663788357,0,LEGIT
0.06069831099382798,0.2054337575589262,0.1296805574138928,0.4284401557652594,0.6210031525803947,0.21925100259118316,0,LEGIT
0.04884609114031614,0.36845067029189005,0.33068304503294954,0.608064485054494,0.37312554445797097,0.3712029372032947,0,LEGIT
0.043755709132556456,0.3081627237921087,0.0034309870896642005,0.36116813643467527,0.29661663444436787,0.23152260873188935,0,LEGIT
0.1701459372725712,0.23056026992364148,0.23208562512835318,0.1949976512435585,0.19766678198864077,0.39073161157307124,0,LEGIT
0.1514453850075179,0.33645510826930974,0.18946812865600637,0.06768425928998568,0.16512428478148156,0.5997615757100223,0,LEGIT
0.206439622738437,0.44875562610949826,0.2220191561944899,0.43509330557902975,0.2224137462632315,0.14997798130417309,0,LEGIT
0.392853755533956,0.2060835873958215,0.05671704561708485,0.196165304308075,0.1621110451345731,0.18552299089539465,0,LEGIT
0.1020385567633717,0.3093764846564249,0.15561527637066444,0.1202130462999203,0.1964564773589067,0.17687392393868828,0,LEGIT
0.15987463571412078,0.6329635440128795,0.5596763026724779,0.3463516222322093,0.13372974244969946,0.1942161230364932,0,LEGIT
0.1961486472748716,0.4709226472100711,0.24018388541466182,0.11924044456007865,0.1917477296899378,0.44511708515195386,0,LEGIT
0.48561984962028026,0.19954216550523377,0.2804109491675521,0.17420893007936927,0.0703594326517186,0.15450807213151574,0,LEGIT
0.35772945204521334,0.0928215000287332,0.6384419268942977,0.22504625342095166,0.17306749878431274,0.09912769377400436,0,LEGIT
0.1483574790560691,0.7205375179607099,0.534715861624881,0.5011721592390271,0.1349493301417629,0.061664237512197316,0,LEGIT
0.16207225127249236,0.22220179038128837,0.2682038171981702,0.291637406609576,0.2894195548424374,0.11200410701745049,0,LEGIT
0.11334303699317227,0.7555364032825178,0.6294040335690763,0.12535625395088223,0.07189861110040469,0.1372035478266952,0,LEGIT
0.08172463828622431,0.16289251378991526,0.11087516955490868,0.27785041771647817,0.15626106459178124,0.2134523976373499,0,LEGIT
0.31385594429570596,0.7425239641127521,0.9449752123595189,0.7698049876509269,0.39074066809796065,0.5875661752574961,1,MRF-V2
0.06368342484465295,0.015280347543081392,0.03906531229143968,0.150976116289395,0.17110813392801513,0.3631841784264711,0,LEGIT
0.014345274185618132,0.6000881201496459,0.836202253945842,0.7678068934474402,0.8591959986305429,0.8320215207857938,1,MRF-V2
0.39217961235163457,0.21539784627667108,0.16819610180132197,0.13383053458728913,0.06847643662114512,0.0128620368563578,0,LEGIT
0.14527520658111628,0.4325232233441248,0.9551348969646725,0.6613940296094891,0.5776501452470169,0.7224409967859926,1,MRF-V2
0.22712440846949689,0.2816252381410323,0.9277241847078924,0.8864271012292007,0.5068844235099993,0.877993604710582,1,MRF-V2
0.026385169999353267,0.08549258722458916,0.3259085600855449,0.42019497563544894,0.06560331541629931,0.38240469082934486,0,LEGIT
0.381346814712173,0.31796831568589007,0.07034461975670671,0.3237438869907981,0.3393100090996242,0.10612505877613906,0,LEGIT
0.25021815611439974,0.27342667944217136,0.2170758135913408,0.43832287013977805,0.12185631175555395,0.5267396653745415,0,LEGIT
0.2419372679320914,0.200641162771959,0.17465158208233794,0.5999900522745978,0.33025931397887404,0.314367093598852,0,LEGIT
0.3285450749450643,0.01703415438427138,0.14681023573396265,0.1984680113566311,0.0682941310314312,0.08450325648208637,0,LEGIT
0.33784379872460263,0.0998624267313843,0.29260189169960826,0.0527825384158762,0.07354127745791415,0.2153959082157115,0,LEGIT
0.19645684158220864,0.35273761227403444,0.2710164487038127,0.4081661966526738,0.06856831018842993,0.2664938268889518,0,LEGIT
0.12806233660403646,0.16990208054378306,0.10894039892660402,0.25848428469447227,0.263649270687578,0.027098728801163673,0,LEGIT
0.3444443194064614,0.0024049765717154463,0.2014725657436296,0.11917786250328943,0.12497270933298821,0.13307562307022977,0,LEGIT
0.39732436983139113,0.19303743651695793,0.02568382217217437,0.2131100979128049,0.2421823444837953,0.0330037101557272,0,LEGIT
0.05388064965198759,0.08678530349928379,0.09012458116286211,0.07597668486933061,0.23848746027458176,0.21679315237070856,0,LEGIT
0.03088984812142621,0.23272615993041762,0.06257087320265935,0.44471397842154925,0.12936666928708607,0.16798101625246425,0,LEGIT
0.028660784385633707,0.5141032623767049,0.6877547521061753,0.7509749957169859,0.9229576873953118,0.8474074715835962,1,MRF-V2
0.0038473013567750787,0.14972545705876306,0.060156236222937455,0.02781888771135562,0.34543167650398793,0.3738721224289167,0,LEGIT
0.2429829232024179,0.29310635268888896,0.10459512949284089,0.30902894087933996,0.33991433043420816,0.2165763286373703,0,LEGIT
0.17818104870990295,0.03136510771727187,0.03643018943242102,0.4319630111225081,0.032745827067375145,0.3594435481600825,0,LEGIT
0.23454936530545673,0.018073867351999638,0.09074954017523319,0.12350321972916234,0.1204593327577236,0.20564563489623652,0,LEGIT
0.04223088199056103,0.5766202975377137,0.6491489063231801,0.47447849590785535,0.20203340540321463,0.39987478122470405,0,LEGIT
0.17323810763327005,0.6710362304403709,0.5697758449313306,0.22867823320710295,0.13664872144154522,0.11031985625558391,0,LEGIT
0.04684248989837205,0.1310441991978344,0.08321466725972954,0.298435943732626,0.12757896337438648,0.020226553378918113,0,LEGIT
0.37099837296519456,0.27990387911992803,0.1780345918245827,0.3461986399859837,0.23215290320001267,0.40940288600663616,0,LEGIT
0.015993379094302217,0.2387304485192599,0.2712668236984143,0.28723834521781955,0.1912772254018321,0.5927409876541082,0,LEGIT
0.1429907898172437,0.18719018426999576,0.2462835309130981,0.4400282311051117,0.14311659973062657,0.2648696030969235,0,LEGIT
0.125876602189812,0.03812312187030637,0.27782265608397033,0.08927830963048224,0.19032168209520395,0.13349990159215455,0,LEGIT
0.1203572600281595,0.653003998914309,0.8008690493970071,0.5468128345065136,0.6931039200032003,0.6682998141534892,1,MRF-V2
0.3429587045528865,0.3809133458979619,0.7253840942989743,0.8127535165473305,0.7348041551702237,0.550877840558034,1,MRF-V2
0.05761627122567423,0.38934003027150615,0.09034673390004853,0.17207500081001126,0.26594033787939075,0.29419420685834297,0,LEGIT
0.0067707990014312614,0.1355376960944554,0.21170626347645005,0.5298275977941267,0.45447868898921445,0.06830794158686951,0,LEGIT
0.11778334384129463,0.2925311467855647,0.5907407340043995,0.44801575760728485,0.20864475888299855,0.09016769423156848,0,LEGIT
0.40961706327507363,0.885670712473213,0.7944358349491957,0.8404361242242274,0.8905369054879139,0.42469076700035496,1,MRF-V1
0.023004860012956894,0.036246937680533414,0.12753850199181993,0.268338271488478,0.02096787891572015,0.11915063708306162,0,LEGIT
0.10325493183282397,0.1831076536583239,0.5033774875253648,0.2911252591856354,0.21802668979498716,0.4981610407475326,0,LEGIT
0.1221231387935833,0.029332310526633435,0.1988784514212331,0.07464260536667137,0.3006755000701755,0.44366294617448604,0,LEGIT
0.06931270157643134,0.3033564691067062,0.21634776955776117,0.2568623534215683,0.1431561097474852,0.07689067934379949,0,LEGIT
0.18032828069753246,0.0923388008351903,0.07782683081040105,0.15610842753751272,0.08354578679063432,0.12124972487377601,0,LEGIT
0.13686613443373494,0.13632255204340576,0.2718706544867781,0.4760195352708287,0.03355655833584312,0.09331666408682043,0,LEGIT
0.026956944143917885,0.20621787433278102,0.2643947026178327,0.40054298580539494,0.1326586292355937,0.06622332126446828,0,LEGIT
0.04229565096709443,0.058067827147940065,0.15962928505723872,0.5177817828075113,0.5110577687086348,0.01402698239767355,0,LEGIT
0.2835358818041983,0.14668903891361046,0.5192604103429461,0.14753138125503684,0.4247650646376965,0.292578816638204,0,LEGIT
0.08797624539733431,0.08182054942706157,0.13183609590298864,0.22393574655701012,0.16285289347836143,0.06226114977351995,0,LEGIT
0.16136226580762145,0.23006529059500014,0.31461642365295345,0.236989822056479,0.15471136370982036,0.15878310195555573,0,LEGIT
0.14455263373048838,0.15675898658084314,0.06459945564488931,0.08461967602122071,0.001903771171719258,0.1340130446476417,0,LEGIT
0.44390108858075655,0.3702293537506245,0.9101637945539784,0.6934774602387971,0.5603701363892953,0.8978221547345884,1,MRF-V2
0.5111567321975029,0.4327858315800106,0.7384597544439525,0.7291949361597984,0.3386144601757856,0.6065880284096927,1,MRF-V2
0.22795232122993414,0.06611820744303872,0.1983113140813866,0.37565680556750997,0.1193454921335962,0.32460310277785137,0,LEGIT
0.02901250747347974,0.2338491727586283,0.09389140411807,0.4388187145416399,0.05845415937630337,0.4052290327747209,0,LEGIT
0.22492602048953755,0.10976404822864426,0.06201802779835362,0.2223871576390103,0.358139018961785,0.038408402634497234,0,LEGIT
0.1950274253053424,0.09083403367857054,0.6100804024029723,0.40569746985745114,0.10855665777700206,0.04177329511081737,0,LEGIT
0.21423369851666713,0.10304592026732343,0.2963413053514618,0.5484542001900473,0.27348779614654595,0.3055826000867012,0,LEGIT
0.041558300341597784,0.014009089743805872,0.30820059266203115,0.469677719755728,0.15699950710218333,0.06906307071720766,0,LEGIT
0.17886507509595317,0.26324293180974173,0.22755562372434646,0.03658231573785749,0.12576824013594268,0.18512529378705092,0,LEGIT
0.8248007889428156,0.7221342531885031,0.8185572763507618,0.8129930783817486,0.8134633578836378,0.8796289296015761,1,MRF-V1
0.23804972111387354,0.6653334743631683,0.9387132131557013,0.7635784134388676,0.8247187513932558,0.6830257407930954,1,MRF-V2
0.14953597956433845,0.704349884266089,0.7111820861872907,0.6141467301506929,0.5563006104708189,0.8064446917550534,1,MRF-V2
0.506011069358857,0.43015400535380544,0.6656895299757148,0.8254037040093902,0.9152127774546283,0.8100038362390711,1,MRF-V1
0.02013778067063193,0.15924435449427468,0.1388582472244355,0.2284786744859126,0.1891602111097395,0.33363770971924694,0,LEGIT
0.10283748088017308,0.035219277506583435,0.28780966612024095,0.2776243766835861,0.2577833393564465,0.14106250106635537,0,LEGIT
0.08212343032348113,0.16412679547544493,0.07789469931953771,0.48216338209683846,0.4898046098829108,0.019783741368172188,0,LEGIT
0.03612849860395914,0.5223525194648782,0.8975398586821941,0.9438322277599301,0.7736858483668144,0.46797376710032684,1,MRF-V2
0.019186764380448633,0.12421844836556137,0.18542952812125746,0.13546168205134146,0.12592904484016892,0.22811996478890198,0,LEGIT
0.03441461933030277,0.05566807557780337,0.10591498321078635,0.6689528048812323,0.16105593315041514,0.038994558963293305,0,LEGIT
0.23345129365213135,0.2435082878137034,0.15979623706583254,0.21944925193631967,0.4669351274058742,0.09693495596851308,0,LEGIT
0.039753675707024635,0.06976136748973115,0.3465472434153078,0.24360063217592134,0.12665181835313258,0.22236396783867987,0,LEGIT
0.022024218851308692,0.32877913810866755,0.5852441333591456,0.7404542905328325,0.8195706096835103,0.888636129309291,1,MRF-V2
0.18307480278068147,0.10556589662545642,0.1661130221856679,0.6754845150431273,0.2070021610774518,0.21214506556337706,0,LEGIT
0.845480999159411,0.7484439594000575,0.344255652220613,0.6191704276943024,0.863364129689757,0.5155728049179564,1,MRF-V1
0.02805285849703449,0.17950373849200277,0.03719104687378866,0.1638858272073674,0.16670004620283377,0.027465682973417904,0,LEGIT
0.7612687508742904,0.7740500418249596,0.485517006119623,0.48688593339344793,0.7860102984775892,0.6607443902847122,1,MRF-V1
0.21015657309843075,0.11703406363908697,0.19586932559608095,0.21179758144438565,0.3678355162122242,0.4383199166015299,0,LEGIT
0.28909759968599225,0.6718772551172937,0.7320546794866063,0.9238959821739863,0.83135043660024,0.735172886306063,1,MRF-V2
0.1839095541791232,0.07894643417026012,0.2685579257990086,0.08340759322999841,0.0868635792806352,0.25047373213513313,0,LEGIT
0.0750569463663291,0.0752221644997879,0.03245467533572652,0.4722465856423964,0.051238096284839794,0.27362911752903013,0,LEGIT
0.03789409063989154,0.09989770475494476,0.20193871880845962,0.059897691041928096,0.016354192433226115,0.1073181415746518,0,LEGIT
0.14324316110165894,0.10410723289464628,0.1762118622404609,0.23983416690680087,0.47067329163133687,0.45116268899944517,0,LEGIT
0.221249050324199,0.25620800142302264,0.10290750576943611,0.26650114316370804,0.4144726625112241,0.03654278461745643,0,LEGIT
0.18378074802935793,0.44800924090515076,0.9583111520571318,0.909427216522839,0.6999083284373999,0.6536280694486601,1,MRF-V2
0.25125757920405345,0.23695281869785595,0.17294423778912987,0.022524591870132712,0.20686755792884728,0.2796766218929561,0,LEGIT
0.21904002443828383,0.04601625652374123,0.07752372164757143,0.6142419910197031,0.1628348928544534,0.041646640236897146,0,LEGIT
0.7842539167552254,0.8435818239044995,0.7253228130058668,0.6860875821039515,0.7447633482443807,0.6497804588659608,1,MRF-V1
0.06704030323232583,0.5315001431038783,0.46681401151924423,0.08881317916310816,0.1760671699065172,0.19230455382284278,0,LEGIT
0.406993797694843,0.07715409551784524,0.29091891324591823,0.09495575853842152,0.10800298304491399,0.2769365238473973,0,LEGIT
0.23434559324695436,0.3654997698996922,0.2685783106693154,0.07067066714654681,0.24462762442369884,0.28671975968830093,0,LEGIT
0.1433708697022735,0.030838606461179145,0.12161370297363193,0.3206850564403326,0.07520401170836821,0.28945037421477604,0,LEGIT
0.457258686278076,0.8017750643903221,0.9051923531757299,0.6335768777598992,0.7943557469210876,0.7634207579246156,1,MRF-V2
0.043618640546800355,0.1836989907728047,0.11967253087115354,0.36971493509186965,0.19609926676790218,0.23134547163446106,0,LEGIT
0.12151555310195637,0.3558102060221489,0.7787760194048201,0.8543929919920904,0.4738917731200807,0.46329066114922485,1,MRF-V2
0.01012351721001302,0.09172406512186874,0.1044278678157587,0.2143885718206507,0.20356462788623608,0.14186502654437042,0,LEGIT
