TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card2,card3,card4,card5,card6,addr1,addr2,dist1,P_emaildomain,R_emaildomain,C1,C2,C5,C6,C13,C14,D1,D3,D4,D10,D15,M4,M5,M6,id_01,id_02,id_05,id_06,id_11,id_15,id_16,id_28,id_29,id_30,id_31,id_33,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo,has_identity,card1,is_synthetic,attack_id,variant_id
3560203,1,15216541,673.4410384615385,S,555.0,150.0,visa,226.0,debit,226.0,87.0,,cableone.net,,110.0,107.0,104.0,69.0,467.0,95.0,0.0,,0.0,0.0,0.0,,,F,,,,,,,,,,,,,,,,,,,False,12691,True,ATO-001,ATO-V2
3560203,1,15216639,673.4410384615385,S,555.0,150.0,visa,226.0,debit,226.0,87.0,,cableone.net,,110.0,107.0,104.0,69.0,467.0,95.0,0.0,,0.0,0.0,0.0,,,F,,,,,,,,,,,,,,,,,,,False,12691,True,ATO-001,ATO-V2
3560203,1,15216738,673.4410384615385,S,555.0,150.0,visa,226.0,debit,226.0,87.0,,cableone.net,,110.0,107.0,104.0,69.0,467.0,95.0,0.0,,0.0,0.0,0.0,,,F,,,,,,,,,,,,,,,,,,,False,12691,True,ATO-001,ATO-V2
3560203,1,15216837,673.4410384615385,S,555.0,150.0,visa,226.0,debit,226.0,87.0,,cableone.net,,110.0,107.0,104.0,69.0,467.0,95.0,0.0,,0.0,0.0,0.0,,,F,,,,,,,,,,,,,,,,,,,False,12691,True,ATO-001,ATO-V2
3560203,1,15216936,673.4410384615385,S,555.0,150.0,visa,226.0,debit,226.0,87.0,,cableone.net,,110.0,107.0,104.0,69.0,467.0,95.0,0.0,,0.0,0.0,0.0,,,F,,,,,,,,,,,,,,,,,,,False,12691,True,ATO-001,ATO-V2
3560203,1,15217035,673.4410384615385,S,555.0,150.0,visa,226.0,debit,226.0,87.0,,cableone.net,,110.0,107.0,104.0,69.0,467.0,95.0,0.0,,0.0,0.0,0.0,,,F,,,,,,,,,,,,,,,,,,,False,12691,True,ATO-001,ATO-V2
3560203,1,15217134,673.4410384615385,S,555.0,150.0,visa,226.0,debit,226.0,87.0,,cableone.net,,110.0,107.0,104.0,69.0,467.0,95.0,0.0,,0.0,0.0,0.0,,,F,,,,,,,,,,,,,,,,,,,False,12691,True,ATO-001,ATO-V2
3560203,1,15217233,673.4410384615385,S,555.0,150.0,visa,226.0,debit,226.0,87.0,,cableone.net,,110.0,107.0,104.0,69.0,467.0,95.0,0.0,,0.0,0.0,0.0,,,F,,,,,,,,,,,,,,,,,,,False,12691,True,ATO-001,ATO-V2
3560203,1,15217332,673.4410384615385,S,555.0,150.0,visa,226.0,debit,226.0,87.0,,cableone.net,,110.0,107.0,104.0,69.0,467.0,95.0,0.0,,0.0,0.0,0.0,,,F,,,,,,,,,,,,,,,,,,,False,12691,True,ATO-001,ATO-V2
3530323,1,14330557,319.36875000000003,R,555.0,150.0,visa,226.0,credit,264.0,87.0,4.0,gmail.com,,2.0,1.0,1.0,1.0,15.0,2.0,277.0,25.0,641.0,641.0,641.0,,,T,,,,,,,,,,,,,,,,,,,False,15181,True,ATO-001,ATO-V2
3530323,1,14330655,319.36875000000003,R,555.0,150.0,visa,226.0,credit,264.0,87.0,4.0,gmail.com,,2.0,1.0,1.0,1.0,15.0,2.0,277.0,25.0,641.0,641.0,641.0,,,T,,,,,,,,,,,,,,,,,,,False,15181,True,ATO-001,ATO-V2
3530323,1,14330754,319.36875000000003,R,555.0,150.0,visa,226.0,credit,264.0,87.0,4.0,gmail.com,,2.0,1.0,1.0,1.0,15.0,2.0,277.0,25.0,641.0,641.0,641.0,,,T,,,,,,,,,,,,,,,,,,,False,15181,True,ATO-001,ATO-V2
3530323,1,14330853,319.36875000000003,R,555.0,150.0,visa,226.0,credit,264.0,87.0,4.0,gmail.com,,2.0,1.0,1.0,1.0,15.0,2.0,277.0,25.0,641.0,641.0,641.0,,,T,,,,,,,,,,,,,,,,,,,False,15181,True,ATO-001,ATO-V2
3530323,1,14330952,319.36875000000003,R,555.0,150.0,visa,226.0,credit,264.0,87.0,4.0,gmail.com,,2.0,1.0,1.0,1.0,15.0,2.0,277.0,25.0,641.0,641.0,641.0,,,T,,,,,,,,,,,,,,,,,,,False,15181,True,ATO-001,ATO-V2
3530323,1,14331051,319.36875000000003,R,555.0,150.0,visa,226.0,credit,264.0,87.0,4.0,gmail.com,,2.0,1.0,1.0,1.0,15.0,2.0,277.0,25.0,641.0,641.0,641.0,,,T,,,,,,,,,,,,,,,,,,,False,15181,True,ATO-001,ATO-V2
3530323,1,14331150,319.36875000000003,R,555.0,150.0,visa,226.0,credit,264.0,87.0,4.0,gmail.com,,2.0,1.0,1.0,1.0,15.0,2.0,277.0,25.0,641.0,641.0,641.0,,,T,,,,,,,,,,,,,,,,,,,False,15181,True,ATO-001,ATO-V2
3530323,1,14331249,319.36875000000003,R,555.0,150.0,visa,226.0,credit,264.0,87.0,4.0,gmail.com,,2.0,1.0,1.0,1.0,15.0,2.0,277.0,25.0,641.0,641.0,641.0,,,T,,,,,,,,,,,,,,,,,,,False,15181,True,ATO-001,ATO-V2
3530323,1,14331348,319.36875000000003,R,555.0,150.0,visa,226.0,credit,264.0,87.0,4.0,gmail.com,,2.0,1.0,1.0,1.0,15.0,2.0,277.0,25.0,641.0,641.0,641.0,,,T,,,,,,,,,,,,,,,,,,,False,15181,True,ATO-001,ATO-V2
3573263,1,15695469,694.8376595744681,S,481.0,150.0,mastercard,102.0,credit,441.0,87.0,3.0,mail.com,,3.0,1.0,0.0,1.0,7.0,2.0,203.0,10.0,,631.0,631.0,M1,F,T,,,,,,,,,,,,,,,,,,,False,12928,True,ATO-001,ATO-V2
3573263,1,15695567,694.8376595744681,S,481.0,150.0,mastercard,102.0,credit,441.0,87.0,3.0,mail.com,,3.0,1.0,0.0,1.0,7.0,2.0,203.0,10.0,,631.0,631.0,M1,F,T,,,,,,,,,,,,,,,,,,,False,12928,True,ATO-001,ATO-V2
3573263,1,15695666,694.8376595744681,S,481.0,150.0,mastercard,102.0,credit,441.0,87.0,3.0,mail.com,,3.0,1.0,0.0,1.0,7.0,2.0,203.0,10.0,,631.0,631.0,M1,F,T,,,,,,,,,,,,,,,,,,,False,12928,True,ATO-001,ATO-V2
3573263,1,15695765,694.8376595744681,S,481.0,150.0,mastercard,102.0,credit,441.0,87.0,3.0,mail.com,,3.0,1.0,0.0,1.0,7.0,2.0,203.0,10.0,,631.0,631.0,M1,F,T,,,,,,,,,,,,,,,,,,,False,12928,True,ATO-001,ATO-V2
3573263,1,15695864,694.8376595744681,S,481.0,150.0,mastercard,102.0,credit,441.0,87.0,3.0,mail.com,,3.0,1.0,0.0,1.0,7.0,2.0,203.0,10.0,,631.0,631.0,M1,F,T,,,,,,,,,,,,,,,,,,,False,12928,True,ATO-001,ATO-V2
3573263,1,15695963,694.8376595744681,S,481.0,150.0,mastercard,102.0,credit,441.0,87.0,3.0,mail.com,,3.0,1.0,0.0,1.0,7.0,2.0,203.0,10.0,,631.0,631.0,M1,F,T,,,,,,,,,,,,,,,,,,,False,12928,True,ATO-001,ATO-V2
3573263,1,15696062,694.8376595744681,S,481.0,150.0,mastercard,102.0,credit,441.0,87.0,3.0,mail.com,,3.0,1.0,0.0,1.0,7.0,2.0,203.0,10.0,,631.0,631.0,M1,F,T,,,,,,,,,,,,,,,,,,,False,12928,True,ATO-001,ATO-V2
3573263,1,15696161,694.8376595744681,S,481.0,150.0,mastercard,102.0,credit,441.0,87.0,3.0,mail.com,,3.0,1.0,0.0,1.0,7.0,2.0,203.0,10.0,,631.0,631.0,M1,F,T,,,,,,,,,,,,,,,,,,,False,12928,True,ATO-001,ATO-V2
3573263,1,15696260,694.8376595744681,S,481.0,150.0,mastercard,102.0,credit,441.0,87.0,3.0,mail.com,,3.0,1.0,0.0,1.0,7.0,2.0,203.0,10.0,,631.0,631.0,M1,F,T,,,,,,,,,,,,,,,,,,,False,12928,True,ATO-001,ATO-V2
3573250,1,15694958,119.85,S,111.0,150.0,mastercard,195.0,debit,485.0,87.0,0.0,live.fr,,9.0,8.0,7.0,5.0,36.0,6.0,471.0,127.0,411.0,175.0,471.0,,,F,,,,,,,,,,,,,,,,,,,False,9491,True,ATO-001,ATO-V2
3573250,1,15695056,119.85,S,111.0,150.0,mastercard,195.0,debit,485.0,87.0,0.0,live.fr,,9.0,8.0,7.0,5.0,36.0,6.0,471.0,127.0,411.0,175.0,471.0,,,F,,,,,,,,,,,,,,,,,,,False,9491,True,ATO-001,ATO-V2
3573250,1,15695155,119.85,S,111.0,150.0,mastercard,195.0,debit,485.0,87.0,0.0,live.fr,,9.0,8.0,7.0,5.0,36.0,6.0,471.0,127.0,411.0,175.0,471.0,,,F,,,,,,,,,,,,,,,,,,,False,9491,True,ATO-001,ATO-V2
3573250,1,15695254,119.85,S,111.0,150.0,mastercard,195.0,debit,485.0,87.0,0.0,live.fr,,9.0,8.0,7.0,5.0,36.0,6.0,471.0,127.0,411.0,175.0,471.0,,,F,,,,,,,,,,,,,,,,,,,False,9491,True,ATO-001,ATO-V2
3573250,1,15695353,119.85,S,111.0,150.0,mastercard,195.0,debit,485.0,87.0,0.0,live.fr,,9.0,8.0,7.0,5.0,36.0,6.0,471.0,127.0,411.0,175.0,471.0,,,F,,,,,,,,,,,,,,,,,,,False,9491,True,ATO-001,ATO-V2
3573250,1,15695452,119.85,S,111.0,150.0,mastercard,195.0,debit,485.0,87.0,0.0,live.fr,,9.0,8.0,7.0,5.0,36.0,6.0,471.0,127.0,411.0,175.0,471.0,,,F,,,,,,,,,,,,,,,,,,,False,9491,True,ATO-001,ATO-V2
3573250,1,15695551,119.85,S,111.0,150.0,mastercard,195.0,debit,485.0,87.0,0.0,live.fr,,9.0,8.0,7.0,5.0,36.0,6.0,471.0,127.0,411.0,175.0,471.0,,,F,,,,,,,,,,,,,,,,,,,False,9491,True,ATO-001,ATO-V2
3573250,1,15695650,119.85,S,111.0,150.0,mastercard,195.0,debit,485.0,87.0,0.0,live.fr,,9.0,8.0,7.0,5.0,36.0,6.0,471.0,127.0,411.0,175.0,471.0,,,F,,,,,,,,,,,,,,,,,,,False,9491,True,ATO-001,ATO-V2
3573250,1,15695749,119.85,S,111.0,150.0,mastercard,195.0,debit,485.0,87.0,0.0,live.fr,,9.0,8.0,7.0,5.0,36.0,6.0,471.0,127.0,411.0,175.0,471.0,,,F,,,,,,,,,,,,,,,,,,,False,9491,True,ATO-001,ATO-V2
3576245,1,15785121,558.7772727272727,R,285.0,150.0,visa,226.0,debit,184.0,87.0,11.0,icloud.com,,3.0,4.0,2.0,3.0,6.0,3.0,606.0,10.0,168.0,606.0,168.0,,,T,,,,,,,,,,,,,,,,,,,False,12929,True,ATO-001,ATO-V2
3576245,1,15785219,558.7772727272727,R,285.0,150.0,visa,226.0,debit,184.0,87.0,11.0,icloud.com,,3.0,4.0,2.0,3.0,6.0,3.0,606.0,10.0,168.0,606.0,168.0,,,T,,,,,,,,,,,,,,,,,,,False,12929,True,ATO-001,ATO-V2
3576245,1,15785318,558.7772727272727,R,285.0,150.0,visa,226.0,debit,184.0,87.0,11.0,icloud.com,,3.0,4.0,2.0,3.0,6.0,3.0,606.0,10.0,168.0,606.0,168.0,,,T,,,,,,,,,,,,,,,,,,,False,12929,True,ATO-001,ATO-V2
3576245,1,15785417,558.7772727272727,R,285.0,150.0,visa,226.0,debit,184.0,87.0,11.0,icloud.com,,3.0,4.0,2.0,3.0,6.0,3.0,606.0,10.0,168.0,606.0,168.0,,,T,,,,,,,,,,,,,,,,,,,False,12929,True,ATO-001,ATO-V2
3576245,1,15785516,558.7772727272727,R,285.0,150.0,visa,226.0,debit,184.0,87.0,11.0,icloud.com,,3.0,4.0,2.0,3.0,6.0,3.0,606.0,10.0,168.0,606.0,168.0,,,T,,,,,,,,,,,,,,,,,,,False,12929,True,ATO-001,ATO-V2
3576245,1,15785615,558.7772727272727,R,285.0,150.0,visa,226.0,debit,184.0,87.0,11.0,icloud.com,,3.0,4.0,2.0,3.0,6.0,3.0,606.0,10.0,168.0,606.0,168.0,,,T,,,,,,,,,,,,,,,,,,,False,12929,True,ATO-001,ATO-V2
3576245,1,15785714,558.7772727272727,R,285.0,150.0,visa,226.0,debit,184.0,87.0,11.0,icloud.com,,3.0,4.0,2.0,3.0,6.0,3.0,606.0,10.0,168.0,606.0,168.0,,,T,,,,,,,,,,,,,,,,,,,False,12929,True,ATO-001,ATO-V2
3576245,1,15785813,558.7772727272727,R,285.0,150.0,visa,226.0,debit,184.0,87.0,11.0,icloud.com,,3.0,4.0,2.0,3.0,6.0,3.0,606.0,10.0,168.0,606.0,168.0,,,T,,,,,,,,,,,,,,,,,,,False,12929,True,ATO-001,ATO-V2
3576245,1,15785912,558.7772727272727,R,285.0,150.0,visa,226.0,debit,184.0,87.0,11.0,icloud.com,,3.0,4.0,2.0,3.0,6.0,3.0,606.0,10.0,168.0,606.0,168.0,,,T,,,,,,,,,,,,,,,,,,,False,12929,True,ATO-001,ATO-V2
3163556,1,3840485,510.375,C,480.0,150.0,mastercard,224.0,debit,225.0,87.0,1319.0,cableone.net,,3.0,2.0,0.0,1.0,11.0,3.0,43.0,3.0,84.0,50.0,425.0,M1,F,T,,,,,,,,,,,,,,,,,,,False,10548,True,ATO-001,ATO-V2
3163556,1,3840583,510.375,C,480.0,150.0,mastercard,224.0,debit,225.0,87.0,1319.0,cableone.net,,3.0,2.0,0.0,1.0,11.0,3.0,43.0,3.0,84.0,50.0,425.0,M1,F,T,,,,,,,,,,,,,,,,,,,False,10548,True,ATO-001,ATO-V2
3163556,1,3840682,510.375,C,480.0,150.0,mastercard,224.0,debit,225.0,87.0,1319.0,cableone.net,,3.0,2.0,0.0,1.0,11.0,3.0,43.0,3.0,84.0,50.0,425.0,M1,F,T,,,,,,,,,,,,,,,,,,,False,10548,True,ATO-001,ATO-V2
3163556,1,3840781,510.375,C,480.0,150.0,mastercard,224.0,debit,225.0,87.0,1319.0,cableone.net,,3.0,2.0,0.0,1.0,11.0,3.0,43.0,3.0,84.0,50.0,425.0,M1,F,T,,,,,,,,,,,,,,,,,,,False,10548,True,ATO-001,ATO-V2
3163556,1,3840880,510.375,C,480.0,150.0,mastercard,224.0,debit,225.0,87.0,1319.0,cableone.net,,3.0,2.0,0.0,1.0,11.0,3.0,43.0,3.0,84.0,50.0,425.0,M1,F,T,,,,,,,,,,,,,,,,,,,False,10548,True,ATO-001,ATO-V2
3163556,1,3840979,510.375,C,480.0,150.0,mastercard,224.0,debit,225.0,87.0,1319.0,cableone.net,,3.0,2.0,0.0,1.0,11.0,3.0,43.0,3.0,84.0,50.0,425.0,M1,F,T,,,,,,,,,,,,,,,,,,,False,10548,True,ATO-001,ATO-V2
3163556,1,3841078,510.375,C,480.0,150.0,mastercard,224.0,debit,225.0,87.0,1319.0,cableone.net,,3.0,2.0,0.0,1.0,11.0,3.0,43.0,3.0,84.0,50.0,425.0,M1,F,T,,,,,,,,,,,,,,,,,,,False,10548,True,ATO-001,ATO-V2
3163556,1,3841177,510.375,C,480.0,150.0,mastercard,224.0,debit,225.0,87.0,1319.0,cableone.net,,3.0,2.0,0.0,1.0,11.0,3.0,43.0,3.0,84.0,50.0,425.0,M1,F,T,,,,,,,,,,,,,,,,,,,False,10548,True,ATO-001,ATO-V2
3163556,1,3841276,510.375,C,480.0,150.0,mastercard,224.0,debit,225.0,87.0,1319.0,cableone.net,,3.0,2.0,0.0,1.0,11.0,3.0,43.0,3.0,84.0,50.0,425.0,M1,F,T,,,,,,,,,,,,,,,,,,,False,10548,True,ATO-001,ATO-V2
3537253,1,14522996,225.0,C,399.0,150.0,american express,132.0,credit,264.0,87.0,,live.com.mx,anonymous.com,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,-5.0,295677.0,0.0,0.0,100.0,Found,NotFound,Found,NotFound,Windows 10,chrome 66.0,1920x1200,T,F,T,F,desktop,Windows,True,10013,True,ATO-001,ATO-V2
3537253,1,14523094,225.0,C,399.0,150.0,american express,132.0,credit,264.0,87.0,,live.com.mx,anonymous.com,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,-5.0,295677.0,0.0,0.0,100.0,Found,NotFound,Found,NotFound,Windows 10,chrome 66.0,1920x1200,T,F,T,F,desktop,Windows,True,10013,True,ATO-001,ATO-V2
3537253,1,14523193,225.0,C,399.0,150.0,american express,132.0,credit,264.0,87.0,,live.com.mx,anonymous.com,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,-5.0,295677.0,0.0,0.0,100.0,Found,NotFound,Found,NotFound,Windows 10,chrome 66.0,1920x1200,T,F,T,F,desktop,Windows,True,10013,True,ATO-001,ATO-V2
3537253,1,14523292,225.0,C,399.0,150.0,american express,132.0,credit,264.0,87.0,,live.com.mx,anonymous.com,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,-5.0,295677.0,0.0,0.0,100.0,Found,NotFound,Found,NotFound,Windows 10,chrome 66.0,1920x1200,T,F,T,F,desktop,Windows,True,10013,True,ATO-001,ATO-V2
3537253,1,14523391,225.0,C,399.0,150.0,american express,132.0,credit,264.0,87.0,,live.com.mx,anonymous.com,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,-5.0,295677.0,0.0,0.0,100.0,Found,NotFound,Found,NotFound,Windows 10,chrome 66.0,1920x1200,T,F,T,F,desktop,Windows,True,10013,True,ATO-001,ATO-V2
3537253,1,14523490,225.0,C,399.0,150.0,american express,132.0,credit,264.0,87.0,,live.com.mx,anonymous.com,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,-5.0,295677.0,0.0,0.0,100.0,Found,NotFound,Found,NotFound,Windows 10,chrome 66.0,1920x1200,T,F,T,F,desktop,Windows,True,10013,True,ATO-001,ATO-V2
3537253,1,14523589,225.0,C,399.0,150.0,american express,132.0,credit,264.0,87.0,,live.com.mx,anonymous.com,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,-5.0,295677.0,0.0,0.0,100.0,Found,NotFound,Found,NotFound,Windows 10,chrome 66.0,1920x1200,T,F,T,F,desktop,Windows,True,10013,True,ATO-001,ATO-V2
3537253,1,14523688,225.0,C,399.0,150.0,american express,132.0,credit,264.0,87.0,,live.com.mx,anonymous.com,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,-5.0,295677.0,0.0,0.0,100.0,Found,NotFound,Found,NotFound,Windows 10,chrome 66.0,1920x1200,T,F,T,F,desktop,Windows,True,10013,True,ATO-001,ATO-V2
3537253,1,14523787,225.0,C,399.0,150.0,american express,132.0,credit,264.0,87.0,,live.com.mx,anonymous.com,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,-5.0,295677.0,0.0,0.0,100.0,Found,NotFound,Found,NotFound,Windows 10,chrome 66.0,1920x1200,T,F,T,F,desktop,Windows,True,10013,True,ATO-001,ATO-V2
3576455,1,15789041,767.5725925925927,C,481.0,150.0,mastercard,102.0,credit,264.0,87.0,10.0,outlook.com,,1.0,1.0,2.0,1.0,2.0,1.0,14.0,0.0,14.0,14.0,14.0,,,F,,,,,,,,,,,,,,,,,,,False,11199,True,ATO-001,ATO-V2
3576455,1,15789139,767.5725925925927,C,481.0,150.0,mastercard,102.0,credit,264.0,87.0,10.0,outlook.com,,1.0,1.0,2.0,1.0,2.0,1.0,14.0,0.0,14.0,14.0,14.0,,,F,,,,,,,,,,,,,,,,,,,False,11199,True,ATO-001,ATO-V2
3576455,1,15789238,767.5725925925927,C,481.0,150.0,mastercard,102.0,credit,264.0,87.0,10.0,outlook.com,,1.0,1.0,2.0,1.0,2.0,1.0,14.0,0.0,14.0,14.0,14.0,,,F,,,,,,,,,,,,,,,,,,,False,11199,True,ATO-001,ATO-V2
3576455,1,15789337,767.5725925925927,C,481.0,150.0,mastercard,102.0,credit,264.0,87.0,10.0,outlook.com,,1.0,1.0,2.0,1.0,2.0,1.0,14.0,0.0,14.0,14.0,14.0,,,F,,,,,,,,,,,,,,,,,,,False,11199,True,ATO-001,ATO-V2
3576455,1,15789436,767.5725925925927,C,481.0,150.0,mastercard,102.0,credit,264.0,87.0,10.0,outlook.com,,1.0,1.0,2.0,1.0,2.0,1.0,14.0,0.0,14.0,14.0,14.0,,,F,,,,,,,,,,,,,,,,,,,False,11199,True,ATO-001,ATO-V2
3576455,1,15789535,767.5725925925927,C,481.0,150.0,mastercard,102.0,credit,264.0,87.0,10.0,outlook.com,,1.0,1.0,2.0,1.0,2.0,1.0,14.0,0.0,14.0,14.0,14.0,,,F,,,,,,,,,,,,,,,,,,,False,11199,True,ATO-001,ATO-V2
3576455,1,15789634,767.5725925925927,C,481.0,150.0,mastercard,102.0,credit,264.0,87.0,10.0,outlook.com,,1.0,1.0,2.0,1.0,2.0,1.0,14.0,0.0,14.0,14.0,14.0,,,F,,,,,,,,,,,,,,,,,,,False,11199,True,ATO-001,ATO-V2
3576455,1,15789733,767.5725925925927,C,481.0,150.0,mastercard,102.0,credit,264.0,87.0,10.0,outlook.com,,1.0,1.0,2.0,1.0,2.0,1.0,14.0,0.0,14.0,14.0,14.0,,,F,,,,,,,,,,,,,,,,,,,False,11199,True,ATO-001,ATO-V2
3576455,1,15789832,767.5725925925927,C,481.0,150.0,mastercard,102.0,credit,264.0,87.0,10.0,outlook.com,,1.0,1.0,2.0,1.0,2.0,1.0,14.0,0.0,14.0,14.0,14.0,,,F,,,,,,,,,,,,,,,,,,,False,11199,True,ATO-001,ATO-V2
3574431,1,15718148,276.25,W,399.0,150.0,american express,236.0,credit,181.0,87.0,,windstream.net,,1.0,2.0,0.0,1.0,0.0,0.0,9.0,,,,,,,,-100.0,45597.0,0.0,-22.0,100.0,Found,Found,Found,Found,Windows 10,ie 11.0 for tablet,1920x1080,T,T,T,T,desktop,Trident/7.0,True,10127,True,ATO-001,ATO-V2
3574431,1,15718246,276.25,W,399.0,150.0,american express,236.0,credit,181.0,87.0,,windstream.net,,1.0,2.0,0.0,1.0,0.0,0.0,9.0,,,,,,,,-100.0,45597.0,0.0,-22.0,100.0,Found,Found,Found,Found,Windows 10,ie 11.0 for tablet,1920x1080,T,T,T,T,desktop,Trident/7.0,True,10127,True,ATO-001,ATO-V2
3574431,1,15718345,276.25,W,399.0,150.0,american express,236.0,credit,181.0,87.0,,windstream.net,,1.0,2.0,0.0,1.0,0.0,0.0,9.0,,,,,,,,-100.0,45597.0,0.0,-22.0,100.0,Found,Found,Found,Found,Windows 10,ie 11.0 for tablet,1920x1080,T,T,T,T,desktop,Trident/7.0,True,10127,True,ATO-001,ATO-V2
3574431,1,15718444,276.25,W,399.0,150.0,american express,236.0,credit,181.0,87.0,,windstream.net,,1.0,2.0,0.0,1.0,0.0,0.0,9.0,,,,,,,,-100.0,45597.0,0.0,-22.0,100.0,Found,Found,Found,Found,Windows 10,ie 11.0 for tablet,1920x1080,T,T,T,T,desktop,Trident/7.0,True,10127,True,ATO-001,ATO-V2
3574431,1,15718543,276.25,W,399.0,150.0,american express,236.0,credit,181.0,87.0,,windstream.net,,1.0,2.0,0.0,1.0,0.0,0.0,9.0,,,,,,,,-100.0,45597.0,0.0,-22.0,100.0,Found,Found,Found,Found,Windows 10,ie 11.0 for tablet,1920x1080,T,T,T,T,desktop,Trident/7.0,True,10127,True,ATO-001,ATO-V2
3574431,1,15718642,276.25,W,399.0,150.0,american express,236.0,credit,181.0,87.0,,windstream.net,,1.0,2.0,0.0,1.0,0.0,0.0,9.0,,,,,,,,-100.0,45597.0,0.0,-22.0,100.0,Found,Found,Found,Found,Windows 10,ie 11.0 for tablet,1920x1080,T,T,T,T,desktop,Trident/7.0,True,10127,True,ATO-001,ATO-V2
3574431,1,15718741,276.25,W,399.0,150.0,american express,236.0,credit,181.0,87.0,,windstream.net,,1.0,2.0,0.0,1.0,0.0,0.0,9.0,,,,,,,,-100.0,45597.0,0.0,-22.0,100.0,Found,Found,Found,Found,Windows 10,ie 11.0 for tablet,1920x1080,T,T,T,T,desktop,Trident/7.0,True,10127,True,ATO-001,ATO-V2
3574431,1,15718840,276.25,W,399.0,150.0,american express,236.0,credit,181.0,87.0,,windstream.net,,1.0,2.0,0.0,1.0,0.0,0.0,9.0,,,,,,,,-100.0,45597.0,0.0,-22.0,100.0,Found,Found,Found,Found,Windows 10,ie 11.0 for tablet,1920x1080,T,T,T,T,desktop,Trident/7.0,True,10127,True,ATO-001,ATO-V2
3574431,1,15718939,276.25,W,399.0,150.0,american express,236.0,credit,181.0,87.0,,windstream.net,,1.0,2.0,0.0,1.0,0.0,0.0,9.0,,,,,,,,-100.0,45597.0,0.0,-22.0,100.0,Found,Found,Found,Found,Windows 10,ie 11.0 for tablet,1920x1080,T,T,T,T,desktop,Trident/7.0,True,10127,True,ATO-001,ATO-V2
3533098,1,14414355,146.60999999999999,H,580.0,106.0,visa,226.0,credit,,,,hotmail.de,yahoo.fr,1.0,3.0,0.0,1.0,1.0,1.0,6.0,0.0,7.0,0.0,7.0,M2,,,-10.0,180272.0,0.0,0.0,100.0,Found,Found,Found,Found,,chrome 66.0 for android,,F,F,T,F,mobile,SM-A510F Build/NRD90M,True,2796,True,ATO-001,ATO-V2
3533098,1,14414453,146.60999999999999,H,580.0,106.0,visa,226.0,credit,,,,hotmail.de,yahoo.fr,1.0,3.0,0.0,1.0,1.0,1.0,6.0,0.0,7.0,0.0,7.0,M2,,,-10.0,180272.0,0.0,0.0,100.0,Found,Found,Found,Found,,chrome 66.0 for android,,F,F,T,F,mobile,SM-A510F Build/NRD90M,True,2796,True,ATO-001,ATO-V2
3533098,1,14414552,146.60999999999999,H,580.0,106.0,visa,226.0,credit,,,,hotmail.de,yahoo.fr,1.0,3.0,0.0,1.0,1.0,1.0,6.0,0.0,7.0,0.0,7.0,M2,,,-10.0,180272.0,0.0,0.0,100.0,Found,Found,Found,Found,,chrome 66.0 for android,,F,F,T,F,mobile,SM-A510F Build/NRD90M,True,2796,True,ATO-001,ATO-V2
3533098,1,14414651,146.60999999999999,H,580.0,106.0,visa,226.0,credit,,,,hotmail.de,yahoo.fr,1.0,3.0,0.0,1.0,1.0,1.0,6.0,0.0,7.0,0.0,7.0,M2,,,-10.0,180272.0,0.0,0.0,100.0,Found,Found,Found,Found,,chrome 66.0 for android,,F,F,T,F,mobile,SM-A510F Build/NRD90M,True,2796,True,ATO-001,ATO-V2
3533098,1,14414750,146.60999999999999,H,580.0,106.0,visa,226.0,credit,,,,hotmail.de,yahoo.fr,1.0,3.0,0.0,1.0,1.0,1.0,6.0,0.0,7.0,0.0,7.0,M2,,,-10.0,180272.0,0.0,0.0,100.0,Found,Found,Found,Found,,chrome 66.0 for android,,F,F,T,F,mobile,SM-A510F Build/NRD90M,True,2796,True,ATO-001,ATO-V2
3533098,1,14414849,146.60999999999999,H,580.0,106.0,visa,226.0,credit,,,,hotmail.de,yahoo.fr,1.0,3.0,0.0,1.0,1.0,1.0,6.0,0.0,7.0,0.0,7.0,M2,,,-10.0,180272.0,0.0,0.0,100.0,Found,Found,Found,Found,,chrome 66.0 for android,,F,F,T,F,mobile,SM-A510F Build/NRD90M,True,2796,True,ATO-001,ATO-V2
3533098,1,14414948,146.60999999999999,H,580.0,106.0,visa,226.0,credit,,,,hotmail.de,yahoo.fr,1.0,3.0,0.0,1.0,1.0,1.0,6.0,0.0,7.0,0.0,7.0,M2,,,-10.0,180272.0,0.0,0.0,100.0,Found,Found,Found,Found,,chrome 66.0 for android,,F,F,T,F,mobile,SM-A510F Build/NRD90M,True,2796,True,ATO-001,ATO-V2
