inter_arrival_velocity,micro_amount_clustering,bot_subnet_entropy,amount_deviation,channel_risk,device_risk,is_fraud,variant_id
0.2229442237000571,0.054764268403251146,0.17442036546787468,0.14281247364266736,0.35200812922075136,0.04194913423122324,0,LEGIT
0.45727325989854317,0.2722920373610606,0.55775232370796,0.6754883933686965,0.6793993424861969,0.9461866565935593,1,TB-V2
0.554683349373841,0.14129401356479745,0.032312246361919546,0.3095819800566648,0.39017521252583476,0.1287067772017495,0,LEGIT
0.6993459509998778,0.6516705192310739,0.6308622434974739,0.9162580172736243,0.7696146536101444,0.5897121783053348,1,TB-V2
0.009047243685994641,0.30269967903542383,0.19712912743858604,0.10922219546986238,0.24103267145863339,0.16585067560202796,0,LEGIT
0.24701566529159455,0.07658660801769909,0.07764933150618776,0.4637711608081905,0.31181391988774043,0.21145900524532465,0,LEGIT
0.44291579815381743,0.27247114864852595,0.3204722153139531,0.03510847904691738,0.4850553782865967,0.23143215610002454,0,LEGIT
0.1499069564460642,0.13856037326505308,0.05342676992406014,0.11457070134927337,0.15371058571953888,0.18813250847357255,0,LEGIT
0.16377291179728076,0.10337691857437639,0.13298122591201306,0.2762540814681259,0.31536790996279757,0.012575672184447911,0,LEGIT
0.4927640226143629,0.2531232290881264,0.07411801006553809,0.24516911572011366,0.10114122936672455,0.04426268777483151,0,LEGIT
0.8477615155918143,0.3784896986514823,0.847025667993215,0.8660339766736198,0.7742748453182997,0.6369680487982271,1,TB-V2
0.4274626300476888,0.11496435982735753,0.23971843022746006,0.3085451303033074,0.08095991744984776,0.270259519657783,0,LEGIT
0.06993618652722026,0.11493643388470376,0.24516210432122543,0.18605254274308403,0.17361723643468804,0.3114332106696406,0,LEGIT
0.11223319005717369,0.02967552763778531,0.24419956371231719,0.10590927508332816,0.09790003528733572,0.12786981425853797,0,LEGIT
0.6206976334324062,0.5033531721923539,0.7811334767502263,0.24677249116311428,0.9283074286240895,0.8400765325279932,1,TB-V1
0.14419212870454853,0.39698299843542484,0.1885986705587389,0.41038396033117325,0.10228395780392184,0.2511075298228406,0,LEGIT
0.714531120222811,0.4940197114394953,0.8111094591041261,0.8627158947894411,0.8217193570600182,0.701749735388997,1,TB-V2
0.1990009495208581,0.19605808820167547,0.053849589785150184,0.21071941704709696,0.10669001683112656,0.2547029752379771,0,LEGIT
0.21662910519596057,0.14323604479260538,0.1696463983614226,0.31707836535010553,0.08211672943623632,0.1506286628640154,0,LEGIT
0.6084637002421787,0.9134857637213152,0.8200711479704842,0.33198879444870383,0.5494435312854632,0.6534922540673094,1,TB-V1
0.2596329862691007,0.04057700179369612,0.12038466044785498,0.2582234658493871,0.12187608534198976,0.3499538779198371,0,LEGIT
0.9039715861550769,0.1638986938855111,0.9119450865065248,0.5875101418637381,0.6119394611310695,0.9747907680147765,1,TB-V2
0.15663594929577815,0.2395234732191865,0.13551476226257142,0.1286974459712173,0.33605530440743364,0.16662483297811237,0,LEGIT
0.1816115677291072,0.24453898265263113,0.06939490235420177,0.335930193583155,0.2556955869025314,0.13284917513546157,0,LEGIT
0.22196390457442414,0.04939683501684148,0.23241660647549947,0.2193561073085322,0.07494484848062431,0.053903353277639676,0,LEGIT
0.18083621672463127,0.04711393175141147,0.09819243030801861,0.12524065365498716,0.20173072627542757,0.10273368549982156,0,LEGIT
0.4135801615026298,0.11380165680322767,0.04726049808298244,0.13879111144243145,0.028080253222854415,0.2386867751179315,0,LEGIT
0.49131128849630296,0.9052172632582568,0.8326469150358379,0.22814261578517242,0.6311147714140249,0.47542017461920283,1,TB-V1
0.21360578290133012,0.1785554028406437,0.15290387709818146,0.571275153001115,0.018382489564917826,0.046649332463413296,0,LEGIT
0.9635391967268302,0.9140336014222775,0.9534273218473546,0.11986167650580154,0.7461661881129124,0.9365104602494744,1,TB-V1
0.3545866986729395,0.14354247328340455,0.2642315850821953,0.18563259344954153,0.10076183183144176,0.18050802672507343,0,LEGIT
0.5789216267859197,0.9048497644595087,0.6128652994871593,0.3162526792540997,0.6920797630525798,0.8093565663094435,1,TB-V1
0.4351729126674057,0.11094891383207939,0.0049914848952372385,0.35616944966991143,0.2594341969853166,0.37128925603768587,0,LEGIT
0.2231951086066179,0.2221892228377706,0.4606372756130936,0.16906307191942596,0.15942751249058582,0.268550021830591,0,LEGIT
0.8877802711391273,0.865072380083977,0.7434709436008718,0.1121652621298779,0.8655191751021141,0.8001376577790168,1,TB-V1
0.22215485405192684,0.10261845700255372,0.2083104817697691,0.02896416171471998,0.37950328397292626,0.053577261759451204,0,LEGIT
0.42707101509013545,0.05830621202959865,0.2371994768212321,0.2862013826474733,0.1151860245269213,0.47349164808325966,0,LEGIT
0.6417753728755523,0.5254917122267625,0.13158972807921165,0.4275954857976914,0.16958426991345785,0.3007518876078368,0,LEGIT
0.12580120421622923,0.2627197172526331,0.5543799083174863,0.3252865057844197,0.06996984279948198,0.3718410173511522,0,LEGIT
0.7753466596363727,0.8485619827010643,0.6057168936089906,0.28499087537928564,0.7152325246026612,0.6605579189790183,1,TB-V1
0.33162681452285186,0.37163128472977963,0.06777014102755488,0.08825469350810129,0.07263504916784548,0.3620599191613158,0,LEGIT
0.7309532336663366,0.4583511893312453,0.842230381584427,0.3863016361004474,0.8542170446286561,0.6726863529910001,1,TB-V2
0.6986486918190732,0.5025425784855351,0.44557254952701003,0.37926439781168486,0.04522380760478618,0.2680433859584685,0,LEGIT
0.9024486639445449,0.6796152556718459,0.5788192532559454,0.20247713942069576,0.6708244589149833,0.6391563146335747,1,TB-V1
0.08906991592650905,0.13363813474521455,0.21771701935955556,0.05832638354863515,0.14008301912864268,0.21294365382762057,0,LEGIT
0.08562619401061237,0.027135696933967543,0.04144835804945152,0.09101387090161132,0.32558547268683574,0.5351128321322104,0,LEGIT
0.2595247812141154,0.5127368162174962,0.4385316831366129,0.24255941522329402,0.11262953466379867,0.3487592147785898,0,LEGIT
0.7044245252733906,0.8666837264549109,0.6353374192849385,0.25656438481812405,0.6944043063084989,0.39326047650407786,1,TB-V1
0.4154611880693705,0.0415814017458664,0.14754311598694814,0.3893437746676713,0.2979964961271671,0.045297192833495765,0,LEGIT
0.13115274103561708,0.04705118231051131,0.09488161421650179,0.4215308673092342,0.09415402965292644,0.26763630954172496,0,LEGIT
0.0752693037445333,0.03363353148550763,0.0972792074465164,0.10685914016877542,0.05045193560493854,0.31365699648829976,0,LEGIT
0.7300353365909298,0.9431160647216346,0.6557872889069304,0.5565705887464668,0.9495760129821338,0.3452879085700139,1,TB-V1
0.22562416387302867,0.09569368151675502,0.19882071241045568,0.053579153492587364,0.3183569632336031,0.12063927875098443,0,LEGIT
0.15375205756601365,0.20865796164748798,0.11373691562408396,0.2405907806009888,0.1364403890307864,0.25159530234107874,0,LEGIT
0.1472000088751495,0.1119580987772413,0.09796805703809204,0.5483345030323694,0.20298257390519509,0.041079780750655465,0,LEGIT
0.1458850199307571,0.12692931785641628,0.021139700742633643,0.40526683001017016,0.07577929274299376,0.19725415907629107,0,LEGIT
0.1002627052628886,0.14503997612080113,0.24701451882759834,0.015847918768686877,0.1932216909076358,0.06494025337158375,0,LEGIT
0.682434322292125,0.39090799494327944,0.7994594588461228,0.6631190234077121,0.8245125472941884,0.9047660930363247,1,TB-V2
0.6656399984644703,0.6656440180517396,0.21586223153560988,0.1792937112743818,0.02220543860036579,0.1506072509758113,0,LEGIT
0.6206384508039325,0.5522485569839631,0.9308521424182982,0.770484346760903,0.7749192250091722,0.7144208773889965,1,TB-V2
0.07130010331584877,0.32602059817128004,0.07592129949694142,0.34294459909171005,0.1677067810414496,0.2463396295048204,0,LEGIT
0.25530894008354904,0.297080377888647,0.06520938452080526,0.3816654687727807,0.3567469782974507,0.502723475139454,0,LEGIT
0.2693580794084879,0.12964596260895497,0.25691711959158947,0.0765727608325271,0.4342359381840924,0.2398437123745061,0,LEGIT
0.6624504672839239,0.7967099877885597,0.48564407984514096,0.08343583052221157,0.4851537599840326,0.6519607938465203,1,TB-V1
0.6464749555174125,0.25612930993127836,0.7574915088034034,0.6577838066864883,0.4728273193527317,0.8710127867776574,1,TB-V2
0.28377160343277286,0.07337402439751743,0.41877718023056315,0.3002336778105893,0.041358687497880686,0.4981008239873945,0,LEGIT
0.22342581160434175,0.10650418507035248,0.018729278616580518,0.22754422524248288,0.19406306001730894,0.0792784373429293,0,LEGIT
0.10503551642448503,0.024143117970392872,0.2872448749520406,0.2858386303142443,0.607653995725326,0.02970508399393724,0,LEGIT
0.13189919983496776,0.08200585932300479,0.1619400822049863,0.4698041189692609,0.11818436497464266,0.1266778656485489,0,LEGIT
0.12641613562151974,0.15281822880987836,0.020056628858813267,0.14169067504196534,0.060756750167201966,0.15381058484108748,0,LEGIT
0.27061651234975276,0.03992779498069748,0.2446439129323403,0.17857107732456656,0.10159427833348204,0.26775884521803894,0,LEGIT
0.5539022715574833,0.5252047962627368,0.5638020544653483,0.3303598435365362,0.3774406035251877,0.3757386134864836,0,LEGIT
0.029538318560286898,0.20827725252598683,0.3067869822567257,0.0897193247802587,0.3186541502541541,0.49204292909977926,0,LEGIT
0.5877783585111431,0.2723246468809341,0.8311600364101831,0.7170016530093355,0.5008686761306441,0.6797784633747065,1,TB-V2
0.30735887140152274,0.5215204464920608,0.24063863241254513,0.3621133322016389,0.18303936295172935,0.2901496870806894,0,LEGIT
0.6498935929419245,0.6762243889133058,0.7798060668089232,0.1513888555426195,0.7390627114924085,0.3765684256394108,1,TB-V1
0.8656849073113707,0.936946223283848,0.6670520701578586,0.2368354345055744,0.6032750798979861,0.5187500208401667,1,TB-V1
0.19201169724357908,0.05216596250950377,0.12620700328045473,0.4417218171359282,0.2021459009096705,0.0616858841099171,0,LEGIT
0.26771139789069276,0.11304568804865342,0.65863743399816,0.21036288828701719,0.1268541884487198,0.12695825517213152,0,LEGIT
0.6988580938075917,0.7496489140041361,0.3276014276144482,0.5488279766688006,0.3313567974468573,0.24429784223312653,0,LEGIT
0.2964051373185213,0.17725454279362152,0.05693175631731604,0.3135735346749346,0.24703155625664036,0.4129365109047238,0,LEGIT
0.6767025076426321,0.6782644218484406,0.3468094124953717,0.09161399383420678,0.5097452824616456,0.2248944929666788,0,LEGIT
0.12838848131411637,0.020838585452989743,0.04998794421740193,0.18859221347415264,0.10008115875637619,0.08653695915950806,0,LEGIT
0.2847160066451264,0.20922262364534808,0.2547373412744524,0.5575839158546144,0.13533877618172874,0.2697376999456238,0,LEGIT
0.1189606847110594,0.00316894650116046,0.314028517376592,0.23083782146144372,0.16267139440499442,0.10401916933991273,0,LEGIT
0.5461020383575156,0.5873109049842963,0.8138903503282767,0.4845156629247985,0.8478883412207522,0.469848598941817,1,TB-V1
0.5672375559494006,0.36350267821276955,0.8275139792786061,0.7430559100199599,0.5008744708305811,0.7612197037713991,1,TB-V2
0.8200475825169851,0.702036561581689,0.6055622962464432,0.2418468410592685,0.8000156690515959,0.8299225592350089,1,TB-V1
0.5676350160785262,0.6151062046313416,0.02791489064765466,0.3776819279444332,0.2641291360097806,0.3646336383795986,0,LEGIT
0.04219687636049782,0.37151553164363477,0.4023592297947854,0.03663159606949409,0.01855452183914232,0.3831713398508266,0,LEGIT
0.8876699714994578,0.3010367828781208,0.777181818476787,0.8451272697411472,0.7025348712931939,0.6975823530121109,1,TB-V2
0.13049094445167825,0.04308078024394098,0.09328213098618322,0.47930356488693676,0.2378918988633133,0.2824818100893051,0,LEGIT
0.6308140920297955,0.8477264883529554,0.9699647266634381,0.04989658599343363,0.781002560111477,0.8204857548365687,1,TB-V1
0.22183686885519088,0.010745711566493087,0.059097823995748026,0.5568490387986045,0.057432104402054,0.5043404180543929,0,LEGIT
0.3932936657696164,0.24116226900591958,0.21059544310067246,0.6160428408063302,0.28905028150630013,0.1470277805546454,0,LEGIT
0.8288153456975665,0.8582413529720118,0.7891561253277567,0.26706001897030746,0.4621149543682791,0.7134852360530809,1,TB-V1
0.18880553426533728,0.07810596772122223,0.17438097294104005,0.23799792816595328,0.19514079539930576,0.19691823803580483,0,LEGIT
0.021624193453378734,0.07081987755836427,0.20129595485666202,0.21145171640972138,0.33444889503456265,0.22367421448266914,0,LEGIT
0.08456517377509586,0.586420473434064,0.25286319604309243,0.20163726767639556,0.2194265604853676,0.335232472201397,0,LEGIT
0.6397117439515544,0.6406769025093171,0.7250939180567454,0.3349737398922603,0.8921969635010835,0.7849327426823149,1,TB-V1
0.4846049178479612,0.004731719009750972,0.3140519060799607,0.22696844796487436,0.32157940592610956,0.25251240671118613,0,LEGIT
0.17019310194045986,0.26415586021359455,0.4192852495099366,0.4468046077641276,0.23297411886420075,0.04034269700066262,0,LEGIT
0.5587433563357294,0.2685583925111796,0.6276278461581221,0.7734839184676385,0.5757974291772076,0.8709429324129413,1,TB-V2
0.3193200518218001,0.1333030626278793,0.4492721357945706,0.5566592376171496,0.028424293570180753,0.2579915406951491,0,LEGIT
0.13427754639008957,0.07667437645497718,0.23230418806308134,0.17070655631780007,0.4366663872957789,0.3347644489118645,0,LEGIT
0.19105943934257308,0.07944522575524555,0.10991489984704174,0.5472491136863928,0.335351416997289,0.2704591488345173,0,LEGIT
0.0077202539327557605,0.11991809881252469,0.0761609697955631,0.16051469238264787,0.3097521737418828,0.10482376079978456,0,LEGIT
0.5524057923912669,0.6117379349253562,0.21914832951644278,0.4881128883327152,0.33762609692258716,0.34640511088733544,0,LEGIT
0.6630118000677367,0.6327387470807191,0.029014087415966842,0.06124175730379849,0.3214587967264988,0.030075004787763968,0,LEGIT
0.22475850494786967,0.20635789074384114,0.5035236185188772,0.3740725988133765,0.2861131413811511,0.21352815135981448,0,LEGIT
0.7072663585675104,0.4896361682707271,0.8719182786588404,0.941654319616468,0.8882272927763823,0.6034386871594298,1,TB-V2
0.04463998547173638,0.05465957974986228,0.19006415592392012,0.25995764454914777,0.34120294284851344,0.16287152670966168,0,LEGIT
0.6513847168047283,0.23251929755908854,0.7139840388822166,0.7262997637658534,0.7509862704066278,0.638025282386733,1,TB-V2
0.4393689402070184,0.4001195712678514,0.3377049973119031,0.05663624196224767,0.15205914142034874,0.13028388185927794,0,LEGIT
0.25114942802518414,0.05094037646919301,0.11190345085275401,0.1491434210329211,0.0059252555139467054,0.2851272912638763,0,LEGIT
0.08855906395706446,0.3304646968162515,0.09339790706890047,0.10286805532193131,0.1425797098664927,0.23881194178390566,0,LEGIT
0.5517336733790702,0.592850709919837,0.3301828347535998,0.24137794189116105,0.08613780692817426,0.2524057959466719,0,LEGIT
0.7903768396690841,0.5535410542899225,0.9084949119532749,0.6543766811436419,0.657882536945625,0.6917250216156167,1,TB-V2
0.2743224741721322,0.010055849749911085,0.019792495672286196,0.3746082734175759,0.2641979562472234,0.27629207787837,0,LEGIT
0.03913068966740537,0.18300029703525295,0.10558179232923717,0.04124997335922927,0.359741273797529,0.1933850322167203,0,LEGIT
0.27012551392076295,0.03604012691111987,0.14187247256139154,0.39080338256082625,0.27484793023521586,0.06851470752077755,0,LEGIT
0.6855040583405335,0.5801759526250386,0.5807134033890053,0.9351215038123264,0.7299924337229978,0.6840839827982653,1,TB-V2
0.6477963544132448,0.3593781151967039,0.775041924273008,0.8369213435784617,0.7368062125654163,0.7166555449495201,1,TB-V2
0.42266930857955654,0.13084426779380384,0.14536593061251804,0.07896157553514656,0.3396171297237591,0.08951344165558854,0,LEGIT
0.1202175064558486,0.16222780187397365,0.2330401842893276,0.46875646873729204,0.5692727085242056,0.01700236567419654,0,LEGIT
0.6232254520084637,0.5101411983214564,0.41140835531995124,0.6821078023064646,0.3138819380284672,0.08593812121938162,0,LEGIT
0.599042990621945,0.39265415330776715,0.6097675824945816,0.48417975459528073,0.8776551352460134,0.5746894273134909,1,TB-V1
0.32049659022350874,0.14012883770092843,0.2324015317754886,0.012650402043959182,0.16988677781483325,0.5053322598742879,0,LEGIT
0.6925762424729249,0.6708296382556537,0.4711867954604263,0.18459392856118695,0.737540315910574,0.7598463797749552,1,TB-V1
0.17823227369029265,0.038282140702675785,0.23613081002858607,0.033430561230281014,0.2576756857940001,0.14775355120151948,0,LEGIT
0.059325909525666916,0.33063728197074643,0.24635710519132356,0.35807854613798107,0.38322291492620003,0.21945239689961,0,LEGIT
0.6935637313229243,0.6465852445145424,0.1941137698417166,0.25102175882621297,0.10436349393323037,0.05367256424965853,0,LEGIT
0.8187503834615947,0.32548358715145975,0.6150230167086809,0.692757690297951,0.6299565730486832,0.8674037039690794,1,TB-V2
0.580717240920041,0.7523030363534129,0.2765420925882638,0.5077024210303236,0.013596738686512297,0.5617703498985986,0,LEGIT
0.5209160849417582,0.05748694638402507,0.14028012576065196,0.39232112259004737,0.06406429251294557,0.07358846634512949,0,LEGIT
0.24285496028610554,0.021938657664331746,0.22941964979750396,0.531711065389212,0.06674146462198918,0.16100141906895474,0,LEGIT
0.5913614502679628,0.33867421504480155,0.9288083837724381,0.9447525203817904,0.6000869623806443,0.6163571178263447,1,TB-V2
0.8134413298945836,0.3401583742459427,0.7842977479409942,0.775132930360998,0.8298814455514895,0.48909671486004147,1,TB-V2
0.5637567350184147,0.055143924574558634,0.32221713094344295,0.27145471177014235,0.5247290416331256,0.2789493401209904,0,LEGIT
0.28881049776638884,0.0002542747736267739,0.26162323771020873,0.14890678249224812,0.04928631064296113,0.059417566679145044,0,LEGIT
0.10015489437419987,0.08226112537527695,0.07334374963000774,0.26558155091863606,0.0720949521115845,0.012363382920804581,0,LEGIT
0.26949943657182734,0.15484816685446362,0.17058225588457712,0.05851010709314622,0.26875844354468836,0.18475138916095327,0,LEGIT
0.5983089545321338,0.5346590871209765,0.21947913797447122,0.1876345360915831,0.1018339578205027,0.3033151282466429,0,LEGIT
0.5243435575859314,0.6785611628069336,0.4260962752165562,0.1168510521672415,0.7425875930245817,0.699436048316632,1,TB-V1
0.05894086182799911,0.032524604734991275,0.42866461478819073,0.25453362453247574,0.4981221263378829,0.0507995270692397,0,LEGIT
0.725635640587961,0.3312580775931362,0.5194021423697011,0.6082437997978181,0.8350647754866958,0.8590983254645082,1,TB-V2
0.27372838499735996,0.042454344222423356,0.21223087085304848,0.18622694388881542,0.11345972999814614,0.19737836797428457,0,LEGIT
0.026592670768275675,0.2298796467863522,0.029906512147638065,0.16403394543925587,0.009532572562793966,0.055478852461018364,0,LEGIT
0.6688594024122403,0.7251788333422352,0.8254991690001873,0.7405271317539444,0.7450107818204247,0.635648147839327,1,TB-V2
0.35003085389122424,0.1673694412880075,0.32018842255389324,0.32797541627425564,0.23462796047202747,0.050096044689746044,0,LEGIT
0.8882676122774568,0.30446580935190526,0.778829830798202,0.614528785580199,0.6046796828044514,0.9188118158332966,1,TB-V2
0.778067763506238,0.5732523010007183,0.7969702648541401,0.1307478675060184,0.7588565020789584,0.7927729733720059,1,TB-V1
0.20797068371336289,0.11351775857224394,0.20666831170400143,0.08577055596031223,0.09621989437139737,0.07708155186164246,0,LEGIT
0.23404482563237464,0.09788881644000536,0.14592210989610316,0.03403622875263716,0.40993016126561843,0.2060387689814089,0,LEGIT
0.10186372856916535,0.40607508298343165,0.0804197656623304,0.49085522626915573,0.18694493702413034,0.08625752804116527,0,LEGIT
0.3783926080579674,0.7844288503133118,0.8225365580751683,0.1955522282959327,0.6656145866981827,0.5754828368263012,1,TB-V1
0.3412773814937553,0.20359379125263516,0.42958642880177017,0.1597412422625753,0.01071671121047945,0.009426306984480333,0,LEGIT
0.0034557474023104674,0.09229147035313669,0.2650358716155951,0.17235009021328643,0.07355048444677095,0.402330350410577,0,LEGIT
0.3628555734206178,0.17126199678117623,0.20412868450473404,0.5390583611243936,0.024843652694285095,0.1729789865466096,0,LEGIT
0.388560275950484,0.03701917183928448,0.2917609890361091,0.18391941552013685,0.11349537639146313,0.10179666606693467,0,LEGIT
0.18400146294614447,0.16836046941470775,0.3744440547327323,0.4713017512307387,0.0678052277659329,0.009924152171443209,0,LEGIT
0.08020556424303968,0.1267024561281992,0.12987762345199858,0.5158320569242482,0.23934668501552647,0.10551943847216842,0,LEGIT
0.7443344168444609,0.23724437215766242,0.8866325745388952,0.6589892872188182,0.7412772706633132,0.8466909603892943,1,TB-V2
0.14693584109973454,0.04311477062550312,0.08048988981415132,0.18189424916476835,0.3577702539754595,0.11551412004943538,0,LEGIT
0.17306130972445546,0.07073887004108931,0.2760110841491381,0.2586126953982489,0.2017456559828338,0.3005852801652707,0,LEGIT
0.3073527436775379,0.10174647810821941,0.02209495162270289,0.07953591069259454,0.2535925184142106,0.33035206749726287,0,LEGIT
0.7845146541078694,0.7536540694163143,0.691317505174124,0.22010079427080237,0.7317632709381879,0.766346758550698,1,TB-V1
0.4552458238020575,0.044046533417079065,0.011316724582942906,0.5250252968181832,0.05687238310300219,0.2381284979867263,0,LEGIT
0.0658667696899378,0.12328635936056694,0.24023334564379728,0.5802123964413443,0.2886315888463881,0.5131329206616243,0,LEGIT
0.2767381113142005,0.09730002476111549,0.19119627958561394,0.2810346098448915,0.1399894416174407,0.165947656340875,0,LEGIT
0.5784866967205187,0.6117907832916009,0.20846672187915632,0.13273943665148827,0.2075415530800742,0.033758256092576135,0,LEGIT
0.30965310071467916,0.14587455273057726,0.2571300771745103,0.4833555479331757,0.2537687092523077,0.5830996896882293,0,LEGIT
0.73635530206487,0.37644226277628895,0.8811362326269322,0.5830675508331491,0.9072750054297513,0.6233115580073033,1,TB-V2
0.15085310806772206,0.10859358789569343,0.028726073862289335,0.37432236394759516,0.16853287329398403,0.26999052866866063,0,LEGIT
0.22833094746002933,0.1469685597190376,0.34656294331173704,0.05510518601390036,0.14247277372917128,0.35861447118567663,0,LEGIT
0.2633666580972134,0.05006541124447504,0.07492964757696426,0.10461253501913728,0.06501040154241156,0.04824331216174745,0,LEGIT
0.691303066421378,0.9837165381998285,0.7128469866028948,0.2154989260729331,0.9525400314269828,0.7471665136809079,1,TB-V1
0.8084273762535713,0.6159139176017043,0.7399153391626186,0.30004723794677185,0.9165938575125254,0.3768720157140607,1,TB-V1
0.07937117633887408,0.08715370924157294,0.07782444336838328,0.6654134224714882,0.16605940139913278,0.17300961347612384,0,LEGIT
0.32134285146627256,0.006638023960549669,0.28343886812215563,0.10484987267696352,0.06411055109034487,0.4854155186602383,0,LEGIT
0.06002396903984751,0.30469813079239916,0.07663729142769818,0.5419477428721842,0.1481045548693503,0.08291851755225044,0,LEGIT
0.09537919296727553,0.0160513356286808,0.33165520277431315,0.06770249313388556,0.3464689038145761,0.4652910612376875,0,LEGIT
0.6623942261655948,0.7774942800205267,0.013519299806160684,0.28358182840407115,0.22990991623106385,0.021999137852599847,0,LEGIT
0.36896557500529714,0.19464418726014635,0.34017305003291204,0.14123571027969173,0.16903856581273247,0.1518895027763559,0,LEGIT
0.7222319698787313,0.714128926959885,0.8980012061904531,0.8362004530235269,0.48781701600470534,0.7217089665899814,1,TB-V2
0.5359024321037986,0.0016490485016152992,0.08676714555778138,0.3954214919461282,0.25200266442111363,0.13260749318668352,0,LEGIT
0.1522398580387408,0.012852019971655698,0.018532003025759386,0.24850720102071888,0.09548380016124736,0.1823647979700093,0,LEGIT
0.25485886336500574,0.37204262024905754,0.05338315873888951,0.083300805272661,0.17632130876703636,0.2837074253450494,0,LEGIT
0.02344603509339484,0.10946617366763049,0.07856495809912677,0.4242004850979815,0.27895961674031544,0.33896740555711646,0,LEGIT
0.7048538232339991,0.8017072811309894,0.774279158340476,0.559878529802602,0.6649562965775031,0.8684397348176741,1,TB-V1
0.3217312670906663,0.30690228686285553,0.037596345560098526,0.04803273654386782,0.5128442382806463,0.21741983947356483,0,LEGIT
0.16371935356075903,0.04049039580031265,0.344882797111802,0.09773839980120831,0.016938341088178648,0.19918433019108348,0,LEGIT
0.010907480000533914,0.21693263935761706,0.0998960038735503,0.25875382031034405,0.20758387999272793,0.5275305467984133,0,LEGIT
0.11547359662606993,0.20033573109243633,0.17069299453807082,0.031547454414700506,0.202000159461557,0.12922909770401306,0,LEGIT
0.19943543319404444,0.2629436349259801,0.06718972454054954,0.09040199226785527,0.2006921471741901,0.08304636065643485,0,LEGIT
0.21057319721392218,0.3506047780937653,0.18941293439688156,0.19473704095058897,0.19399001673067515,0.04779965393534933,0,LEGIT
0.4030955446757938,0.010395545037841195,0.2678423935347026,0.4176538951708811,0.13890229527538414,0.1434329190249729,0,LEGIT
0.17531099627527888,0.014728078576649224,0.6384693546028292,0.3956699275518275,0.06889105808795458,0.2368832413749118,0,LEGIT
0.16310882480873576,0.025331006030010088,0.14615630483547198,0.1764923799749014,0.14803894135695228,0.2597662825836388,0,LEGIT
0.8873587145919271,0.528304889790123,0.549378412300667,0.9653449339700306,0.8534054234635802,0.7711906507109882,1,TB-V2
0.446669085986596,0.006252626795972467,0.17858677243327442,0.5100340191905754,0.056437443546115136,0.2247840714512454,0,LEGIT
0.19616222386179694,0.08273250327624941,0.07433908668551617,0.6958550399309079,0.19108417309118042,0.2820789231499236,0,LEGIT
0.7195096124571786,0.7060401842050369,0.7948393487351317,0.4497311577715677,0.8334056026548521,0.8515686945942436,1,TB-V1
0.8688778115134208,0.05712654651046774,0.8624221171288192,0.8724162845977413,0.837613742678184,0.22630508430723914,1,TB-V2
0.6926823882768901,0.2728149577460533,0.8697347162606256,0.663395369005824,0.7084877671695315,0.9261415231546418,1,TB-V2
0.7215568947652045,0.7476006094761078,0.9207804759540201,0.21044214757591997,0.6345945278108315,0.775545221876278,1,TB-V1
0.743103804931667,0.4765342354690897,0.5106816522642238,0.6096530069040128,0.8983678037165188,0.6932117913777178,1,TB-V2
0.25818429711137264,0.13426577436982476,0.20436743411639904,0.1508720070204547,0.018888580990066007,0.5916755291448749,0,LEGIT
0.4049177359799427,0.22269682277500716,0.2064852404329402,0.2501436148963753,0.05533669252459366,0.467179597134605,0,LEGIT
0.07709205257399054,0.23690803352944687,0.22255278200207063,0.3278887193145335,0.10432963663008418,0.22499504752497182,0,LEGIT
0.7357693167775183,0.7428469897030718,0.19006850539885028,0.5408823795448124,0.24590683459635143,0.10342140393324882,0,LEGIT
0.12226877102803614,0.013019042637759508,0.18003650693308346,0.1782195934533577,0.11454678235587105,0.061839678149700296,0,LEGIT
0.2627924037631547,0.04328131883342162,0.3475997604086514,0.242107975866389,0.18541788086708888,0.2679390750675074,0,LEGIT
0.6578003884335519,0.5682270146117925,0.006360682598800755,0.17986010657195659,0.09101638579367263,0.43016608184112387,0,LEGIT
0.08316904078686223,0.0022333307354215045,0.03446769659376238,0.07863854210020979,0.19860720687135347,0.08176896907284519,0,LEGIT
0.8266938988050073,0.9185181538118955,0.8113867006686879,0.3263965972597209,0.6127989446510126,0.8253703125701849,1,TB-V1
0.08471327629459059,0.11918051919330584,0.4069007074502389,0.1791902979194218,0.17497931296167693,0.3068993820859077,0,LEGIT
0.6226011457319607,0.711428269212925,0.4221403775858506,0.6628315931683685,0.3209125610286103,0.235343798603019,0,LEGIT
0.1291034240270013,0.07233111744137484,0.20144939081496663,0.23993127531171526,0.47606252691536804,0.05668528015363261,0,LEGIT
0.6870848269388317,0.35119024363192464,0.7751321728402913,0.5907815773288139,0.3757597512201785,0.861330319561742,1,TB-V2
0.15894233264931962,0.1684480085553672,0.299561655823351,0.47826785777478725,0.10198751181097697,0.5255082288055014,0,LEGIT
0.9194317207730368,0.7364934338881745,0.778762666920094,0.35751039106340043,0.9617691650395914,0.7396474831924766,1,TB-V1
0.6583801979811112,0.7193026869472252,0.40707693650703247,0.2322998126880627,0.19324517110275097,0.48022480213236646,0,LEGIT
0.09979391130325362,0.3567794378679567,0.43689017952885256,0.329574505501548,0.044875733056847694,0.40820990609498625,0,LEGIT
0.6264268657179386,0.5376949911305201,0.6198772974747058,0.18620089025450953,0.6838507807436045,0.8680024225348485,1,TB-V1
